label,text0,text1
52,murray mania sweep uk good luck message flood andy murray scottish tennis star play,murray mania sweep uk good luck message andy murray tennis star play
53,hate kim kardashian snookie funny,kardashian kim hate snookie funny
79,missed chrysler riveting imported detroit superbowl ad eminem youtube,missed chrysler riveting imported motor city superbowl ad eminem youtube
79,angry bird commercial superbowl afk kill,angry bird commercial grade superbowl afk kill
76,photo blair underwood sundance film festival park city utah promoting film homework,photo blair underwood sundance film festival commons metropolis utah promoting film homework
25,top news giffords full round therapy houston reuters representative gabrielle gifford,tiptop news giffords full round therapy houston reuters example gabrielle gifford
48,thing rapidly degenerating egypt attack journalist cairo egypt,thing speedily degenerating egypt attack journalist cairo egypt
40,pharma news fda clear pgxhealth depressive disorder drug viibryd,pharmaceutical company news fda clear pgxhealth depressive disorder drug viibryd
68,oscar nominee best picture announced morning social network king speech,oscar respectable nominee best picture announced outdo morning social network king speech
79,prudential whale chevy superbowl commercial,prudential whale chevvy superbowl commercial
17,tsa test privacy enhancing software body scanner privacy,tsa test privacy enhancing software program body scanner privacy
14,judge rule obama health care law,judge rule obama health caution law
59,dtn singapore yemen president won stand term sanaa yemeni leader ali abdullah saleh facing,dtn president stand term yemeni leader ali saleh facing
42,fishing tackle field stream store hook poking tip barb wine,fishing tackle hook stream store field poking barb tip wine
48,reporter including cnn cooper beaten egypt manila bulletin newspaper online,newsman including cnn cooper beaten egypt manila bulletin newspaper on line
76,bryan safi brett erlich sundance bryan safi brett erlich braved cold swiped swag,bryan safi brett erlich sundance bryan brett erlich braved cold swag
42,mainenance fishing rod preserving rod read,mainenance fishing rod preserving rod read
60,fast food caught immigration crosshairs los angeles dallas reuters chipotle mexican grill lot going,fast food caught immigration crosshairs los angeles dallas in migration reuters chipotle stack mexican grill lot going
79,chrysler super bowl commercial brilliant case haven,super bowl commercial case
37,acai berry nutrient power weight loss diet plan acai berry popularity expanded rain,berry nutrient power weight loss diet acai berry popularity expanded rain
69,fox news,news fox
25,doctor giffords face rocky road recovery normalcy cnn erwwpr,doctor rocky face giffords road recovery normalcy cnn erwwpr
18,jobless rise state worker laid labor department unemployment rate rose,jobless state worker laid department unemployment rate rose
56,gossip christina fumble lyric national anthem fail christina agu,gossip christina fumble lyric national anthem fail internal christina agu
68,king speech lead academy award nomination including best picture full list nominee,king speech lead rex academy award nomination including best picture full near list nominee
44,case needed reason love trenta cup hold entire bottle wine,case needed reason love trenta cup hold entire bottle wine
78,australia brace flood,brace flood
79,super cute adzone volkswagen force superbowl ad vader kid think control car,super cute thomas kyd adzone volkswagen force superbowl advertisement ad vader kid think control car
64,usa today sport buck forward belief nba concussion protocol,usa today romp buck forward belief nba concussion protocol
37,best lose weight acai berry weight loss diet plan healthy weight reduction,charles herbert best lose weight acai chuck berry weight loss diet plan healthy weight reduction
84,worst person tonight stop will longer text drive,worst person tonight stop this evening will longer text drive
67,diablo chicken chili recipe,diablo chicken poulet chili recipe
24,abc breaking terrorist attack moscow airport leaf dead,abc breaking terrorist bankrupt attack moscow airport leaf dead
68,king speech win major guild award discus sag award win,king speech win major award discus sag award win
53,love kardashians,sleep together love kardashians
31,sm socialmedia revolution social medium uprising epoch time tyranny social medium,sm revolution medium epoch tyranny social medium
42,fishing lure bait rig crankbait crankbaits floating lure diving lip bill,fishing lure rally rig crankbait crankbaits floating lure diving brim bill
22,keith olbermann join current tv report keith olbermann controversial liberal pundit ho,keith olbermann join current tv report liberal olbermann controversial keith pundit ho
63,duck security expert warn stuxnet boomerang security,duck security expert warn stuxnet boomerang backfire security
75,facebook privacy setting user,facebook privateness setting user
79,sneak peak superbowl ad lover super bowl ad watch big game,sneak bowl superbowl ad lover super peak ad watch big game
48,foreign policy day hunting journalist ashraf khalil,journalist policy day hunting foreign ashraf khalil
68,blog post academy award odds king speech lead oscar nomination oscar,blog post academy award odds speech lead oscar nomination oscar
79,great advertising vw passat darth vader commercial,capital advertising vw passat darth vader commercial
40,fda approves rituxan maintenance follicular lymphoma chemo,fda approves rituxan maintenance lymphoma chemo
86,indian navy capture pirate lakshwadeep island indian navy captured,red indian navy capture pirate lakshwadeep island red indian navy captured
42,apalachicola florida fishing report,apalachicola florida fishing composition
37,weight loss diet plan acai berry antioxidant popular supplement include antioxidant rich acai berry,weight loss diet plan acai berry antioxidant popular supplement exit include addendum antioxidant rich acai berry
79,watching superbowl check chrysler commercial omg,watching superbowl chrysler check commercial omg
