label,text0,text1
8,effect of supernatant from pha stimulated lymphocyte culture on blastic transformation of peripheral blood lymphocytes in healthy controls and patients with chronic lymphatic leukemia,effect of supernatant from pha stimulated leucaemia lymphocyte culture on ensure blastic transformation of peripheral blood lymphocytes in computer peripheral healthy controls blood line and patients with chronic lymphatic leukemia
8,characterization of lymphocyte inhibition by supernatants of crowded lymphocytoblasts,characterization of lymphocyte inhibition by enactment supernatants of crowded lymphocytoblasts
8,interaction of k lymphocytes with myeloma proteins of different igg subclasses,interaction of lymphocytes with myeloma proteins of different subclasses
8,role of t lymphocytes in the humoral immune response iii lack of influence of antigen charge on the isotype and charge of antibody,in humoral t lymphocytes on the of immune response iii lack of influence of antigen charge role the isotype and charge of antibody
8,sequential examination of lymphocyte proliferative capacity in patients with malignant melanoma receiving bcg immunotherapy,sequential examination of lymph cell proliferative capacity in patients with malignant melanoma pick up bcg immunotherapy
8,establishment in continuous culture of a new type of lymphocyte from a burkitt like malignant lymphoma line d g 75,establishment inward continuous culture of a new type of lymph cell from a burkitt like malignant lymphoma line vitamin d g
8,suppressor cells in homograft tolerant rats,suppressor cells in rats tolerant homograft
8,in vitro induction of tumor specific immunity ii activation of cytotoxic lymphocytes to murine oncofetal antigens,in vitro induction of tumor particular unsusceptibility ii activation of cytotoxic lymphocyte to murine oncofetal antigens
8,in vitro lymphocyte immunization to cultured human tumor cells parameters for generation of cytotoxic lymphocytes,in immunization to human tumor cells for generation of cytotoxic lymphocytes
8,differentiation of lymphoid cells b cell as a direct target and t cell as a regulator in lipopolysaccharide enhanced induction of immunoglobulin production,differentiation of lymphoid cells indium b cell as a direct target and t maneuver cell as a regulator in lipopolysaccharide channelise enhanced induction of immunoglobulin trigger production
8,inhibition of antigen and mitogen induced human lymphocyte proliferation by gold compounds,by of antigen and mitogen induced human lymphocyte inhibition proliferation gold compounds
8,lymphocytes hla antigens expressivity after neuraminidase treatment author s transl,lymphocytes hla antigens expressivity after neuraminidase intervention writer s transl
8,role of suppressor cells in antibody induced inhibition of mixed lymphocyte reactions,of suppressor cells in antibody induced inhibition of mixed lymphocyte reactions
8,altered lymphocyte reactivity in rheumatoid arthritis,altered lymphocyte reactivity hoosier state rheumatoid arthritis
8,5 nucleotidase in different populations of mouse lymphocytes,nucleotidase in different populations of sneak lymphocytes
8,lymphocyte response in patients with head and neck cancer effect of clinical stage and radiotherapy,lymphocyte response in patients with head and neck cancer effect of clinical stage and radiotherapy
8,lymphocyte locomotion i the initiation velocity pattern and path of locomotion in vitro,lymphocyte locomotion i the initiation velocity pattern speed and path inch of locomotion in vitro
8,lymphocyte locomotion ii the lymphocyte traffic over the post capillary venules analysed by phase contrast microscopy of thin sections of rat lymph nodes,lymphocyte locomotion ii the lymphocyte traffic over by sections capillary venules analysed the phase contrast microscopy of thin nodes of post lymph rat
8,cell partition a simple test for lymphocyte sensitisation,cell partition a bare simple test for lymphocyte sensitisation
8,primary in vitro antibody response from human peripheral blood lymphocytes,primary in vitro antibody response peripheral blood lymphocytes
8,studies on the glycolipids of sheep thymus and of normal and concanavalin a stimulated sheep peripheral lymphocytes,studies on the glycolipids of sheep thymus and of formula and concanavalin group a stimulated sheep peripheral lymphocyte
8,inhibition of eb virus transformation of non adherent human lymphocytes by co cultivation with adult fibroblasts,inhibition of eb virus man transformation of non shift adherent human lymphocytes by co cultivation fibroblast with adult fibroblasts
8,electron microscopic evidence for phagocytic properties of human peripheral mononuclear cells cultured with pha,electron microscopic evidence for phagocytic properties of human being peripheral mononucleate cells cultured with pha
8,capability of lymphocytes stimulated in vitro with phytohemagglutinins to accomplish the graft versus host reaction,capability of lymphocyte shake up in vitro with phytohemagglutinins to accomplish the graft versus host response
8,enzymatic and immunologic activity of lymphocytes during chemical carcinogenesis,enzymatic and immunologic activity lymphocytes chemical carcinogenesis
8,b and t lymphocytes in man iii b t and null lymphocytes in multiple sclerosis,barn and t lymphocytes indium man iii barn t and nix lymphocytes indium multiple sclerosis
8,stimulation of lymphocytes by cholinergic receptor in myasthenia gravis,stimulation of lymphocyte by cholinergic receptor in myasthenia gravis
8,complement dependent immunoglobulin g receptor function in lymphoid cells,complement dependent immunoglobulin g receptor function in lymphoid cells
8,the blocking by autologous serum of maternal cell mediated immune reactions to placental antigen,the blocking by autologous serum of cell maternal mediated immune antigen to placental reactions
8,reaction of lymphocytes to phytohemagglutinin in vitro in hereditary microspherocytosis,reaction of lymphocyte to phytohemagglutinin indium vitro indium hereditary microspherocytosis
8,advantages of cryoperserved lymphocytes for sequential evaluation of human immune competence i mitogen stimulation,advantages of cryoperserved lymphocytes for serial evaluation of human resistant competence i mitogen stimulation
8,inhibition of lymphocyte blastogenesis by plasma of patients with minimal change nephrotic syndrome,lymph cell patient role inhibition of lymphocyte blastogenesis by plasma of patients with minimal change nephrotic syndrome
8,leukocyte inhibiting factor lif production from human lymphocytes stimulated by bacterial lipopolysaccharides,leukocyte inhibiting factor lif production from human lymphocytes stimulated by bacterial lipopolysaccharides
8,detection of t cell lymphoma associated antigens on cord blood lymphocytes and phytohemagglutinin stimulated blasts,detection of t cell lymphoma associated antigens on corduroy profligate lymphocyte and phytohemagglutinin stimulated blasts
8,cell electrophoretic analysis of lymphocytes and polymorphonuclear cells from patients with rheumatoid arthritis,cell lymphocytes arthritis of electrophoretic and polymorphonuclear cells from patients with rheumatoid analysis
8,cytokine inhibition of dna synthesis effect on cyclic adenosine monophosphate in lymphocytes,cytokine prohibition of dna deductive reasoning effect on cyclic adenosine monophosphate in lymphocytes
8,human lymphocytes as target cells in a metabolizing test system in vitro for detecting potential mutagens,human lymph cell as butt cellular phone in a metabolizing test system in vitro for detecting potential mutagens
8,globulin producing cells in cultures of blast transformed lymphocytes in vitro,globulin bring forth cells in cultures of blast transformed lymph cell in vitro
8,stimulation of lymphocytes by antigen in microplate cultures absence of an effect of transfer factor in vitro,stimulation of lymphocytes by antigen in microplate cultures of in an effect of transfer factor absence vitro
